start_time_s,end_time_s,pitch_midi,velocity,pitch_bend
39.38221723356009,39.63763673469388,60,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
39.21967755102041,39.405437188208616,72,85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
39.06874784580499,39.27772743764172,70,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
39.04552789115646,39.196457596371886,46,52,1,1,1,1,1,1,1,1,1,1,1,1,1
38.83654829931973,39.2545074829932,41,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
38.743668480725624,39.05713786848072,72,91,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
38.743668480725624,39.27772743764172,65,43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
38.743668480725624,39.022307936507936,60,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
38.743668480725624,39.0339179138322,53,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
38.2792693877551,38.51146893424036,75,83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
38.2792693877551,38.92942811791383,63,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
38.12833968253968,38.32570929705216,73,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
38.12833968253968,38.743668480725624,65,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,1,1,1,1,1,1,1,1
38.12833968253968,38.743668480725624,60,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
